blurb,name,usd_pledged,url,Weight
Best partner for your safe driving. Features of AONE take you and your family to next level of safety on the road.,"AONE: $17 SmartCar with ADAS, Ecall, and OBD II",22302,https://www.kickstarter.com/projects/2082202329/aone-17-smartcar-with-adas-ecall-and-obd-ii,3.53501E-05
Seamless integration of power & protection. AUGMENT provides the power you need when you need it. None of the bulk when you dont.,AUGMENT - The Modular Charging Solution For iPhone,23444.199,https://www.kickstarter.com/projects/rubixco/augment,3.71605E-05
USB based highly accurate pocket sized variable power supply for small projects.,USB Variable Power Supply For Small Projects - ReLaunch,10449,https://www.kickstarter.com/projects/210251816/usb-variable-power-supply-for-small-projects-relau,1.65623E-05
"Attention Adventurers: keep whatâs important safe and accessible with the waterproof, drop-proof and 100% adaptable XFormer Cache.",XFormer Cache | The Portable Container For Active Lifestyle,10495,https://www.kickstarter.com/projects/wynlabs/xformer-cache-the-portable-container-for-active-li,1.66352E-05
Extremely Compact || Incredibly Functional || Exquisite Carbon Fiber,WYN Minimalist Wallet - Perfect for Every Occasion,15898,https://www.kickstarter.com/projects/wynlabs/wyn-minimalist-wallet,2.51993E-05
Kii RINGâ¢ allows a faster and simpler way to swap out your keys.  No more broken nails.  Save you time and frustration.,Kii RING - An Effortless Key Ring,41827,https://www.kickstarter.com/projects/wynlabs/kii-ring-an-effortless-key-ring,6.62984E-05
"Snap Sideclick onto your streaming remote and control your TV, sound, and streaming device all-in-one.  Ditch the other remotes!",Sideclick:  Streamline Your Streaming Experience,108667.02,https://www.kickstarter.com/projects/1895389752/sideclick-streamline-your-streaming-experience-0,0.000172244
"All the hardware needed to add a 3.5 TFT (480x320) with touchscreen control to your Raspberry Pi, never need a monitor again!",PiScreen: A 3.5  TFT with touchscreen for the Raspberry Pi,74117.578,https://www.kickstarter.com/projects/2135028730/piscreen-a-35-tft-with-touchscreen-for-the-raspber,0.000117481
Bring that Sweet Tube Sound to the Raspberry Pi!,Hybrid Tube Amp for the Raspberry Pi,103748,https://www.kickstarter.com/projects/1815752970/hybrid-tube-amp-for-the-raspberry-pi,0.000164447
"SSD, WiFi, RTC w/Battery and high power USB all in one shield.",Multi-Function SSD Shield for the Raspberry Pi 2,30274,https://www.kickstarter.com/projects/1815752970/multi-function-ssd-shield-for-the-raspberry-pi-2,4.79862E-05
OSMOBOT:  Everything you need to monitor your hydroponic or aquaponic system online. In one box. At the right price.,OsmoBot: Truly Affordable Hydroponic + Aquaponic Monitors,51866,https://www.kickstarter.com/projects/325691783/osmobot-truly-affordable-hydroponic-aquaponic-moni,8.22109E-05
MagicBox: Mass finishing for ABS and PLA 3D prints on your desktop. The best companion for your 3D printer.  By SKY-TECH.,MagicBox - Magically finish your 3D prints!,113919,https://www.kickstarter.com/projects/magicbox/magicbox-magically-finish-your-3d-prints,0.000180569
Tungsten Premium Nozzle for precise 3D print results. For abrasive and high temperature print processes where brass & steel fails.,3D Printer Tungsten Premium Nozzle Reloaded,35821.879,https://www.kickstarter.com/projects/dddmaterial/3d-printer-tungsten-premium-nozzle-reloaded,5.67799E-05
Portable warmthï½Instant heatï½2 heat settingsï½Silver nano fabricsï½Far-infra red emission,SUSTAIN SPORT Heated Scarf -- The warmest Scarf in the world,25817,https://www.kickstarter.com/projects/sustainsportcr/sustain-sport-heated-scarf-the-warmest-scarf-in-th,4.09216E-05
"You have a wallet: LEIF makes it smart. The worlds thinnest tracking device, theft preventer, and wallet finder.",L E I F - Make Any Wallet a Smart Wallet,38507,https://www.kickstarter.com/projects/banksgoods/l-e-i-f-make-any-wallet-a-smart-wallet,6.1036E-05
A high resolution monitor for your laptop that fits neatly into your laptop bag. Take your desktop experience out on the road.,Packed Pixels - An extra monitor for your laptop!,96233.789,https://www.kickstarter.com/projects/753230753/packed-pixels-an-extra-monitor-for-your-laptop-0,0.000152537
Bluetooth tracker. Worlds thinnest. Waterproof. 3 year battery life. Make your wallet a smart wallet. Fully funded! Pre-order yours!,KiwiCard - Worlds Thinnest Tracker,20008,https://www.kickstarter.com/projects/mwalter/kiwicard,3.17139E-05
Giving everyone the opportunity to explore space by putting a virtual reality camera on the International Space Station!,SpaceVR: Step into Space,113310,https://www.kickstarter.com/projects/1035872323/spacevr-step-into-space,0.000179603
FitBark keeps you connected with your dog and gives you awesome insights into his or her life so that youll know when to take action.,FitBark: Worlds tiniest wireless activity tracker for dogs,80806,https://www.kickstarter.com/projects/fitbark/fitbark-a-fitbit-for-dogs,0.000128083
"The worldâs smartest football/soccer ball. InsideCoach helps you keep track of your kicks, passes, touches, and play time in real time.",INSIDECOACH - Smart Soccer Ball Trainer,32432.199,https://www.kickstarter.com/projects/2109568854/insidecoach-smart-soccer-ball-trainer,5.14071E-05
A Programming Project for Startups & Entrepreneurs. Learn how to build YOUR OWN Airbnb version with Ruby on Rails and React Native.,Build Your Own Airbnb with Ruby on Rails & React Native,81093.336,https://www.kickstarter.com/projects/leotrieu/build-your-own-airbnb-with-ruby-on-rails-and-react,0.000128538
"Learn Python & Swift 3 by creating Real-life startup platform with Web dashboard and iOS app like UberEats, Doordash, Postmates.",Learn Python & Swift 3 from ZERO to HERO,61111.73,https://www.kickstarter.com/projects/leotrieu/learn-python-and-swift-3-from-zero-to-hero,9.68659E-05
Plug and play sensors and modules for your next Raspberry Pi Zero connected device project.  Make IoT Hardware Devices Effortlessly.,GrovePi-Zero: Effortless Internet of Things Devices,9750,https://www.kickstarter.com/projects/john-cole/grovepi-zero-effortless-internet-of-things-devices,1.54544E-05
The robot kit with a new mission delivered monthly.,GoBox: The robot kit with a new mission delivered monthly.,135361,https://www.kickstarter.com/projects/john-cole/gobox-the-robot-kit-with-a-new-mission-delivered-m,0.000214556
The GoPiGo is a delightful and complete robot for the Raspberry Pi that turns your Pi into a fully operating robot.,GoPiGo:  The Delightful Raspberry Pi Robot,56546,https://www.kickstarter.com/projects/john-cole/gopigo-the-delightful-raspberry-pi-robot,8.9629E-05
"Arduberry unites Arduino shields and the Raspberry Pi with a simple, inexpensive hardware solution. Slide on, copy your code, and go.",Arduberry: Unite Raspberry Pi and Arduino,30006,https://www.kickstarter.com/projects/john-cole/arduberry-unite-raspberry-pi-and-arduino,4.75614E-05
BrickPi turns your Raspberry Pi into a LEGOÂ® robot.  Your credit card sized computer enters the physical world.,BrickPi: LEGOÂ® Bricks with a Raspberry Pi Brain,127537.5,https://www.kickstarter.com/projects/john-cole/brickpi-lego-bricks-with-a-raspberry-pi-brain,0.000202155
Tired of sleeping through your alarm? Do you just hit the snooze button over and over again? Ramos is here to help!,Ramos alarm clock,153585.02,https://www.kickstarter.com/projects/2074185253/ramos-alarm-clock,0.000243442
Worlds first desktop holographic display.  It draws objects in air with light.,Holovect: Holographic Vector Display,70742.813,https://www.kickstarter.com/projects/2029950924/holovect-holographic-vector-display,0.000112132
"Play music with others live in sync remotely, record pro quality audio, broadcast video performances, teach/take online lessons & more!",JamBlaster: the ultimate smartphone accessory for musicians,69458,https://www.kickstarter.com/projects/1091884999/jamblaster-the-ultimate-smartphone-accessory-for-m,0.000110095
PCBite 2.0 - The hands-free & steady solution for your measurements,PCBite 2.0,31704.836,https://www.kickstarter.com/projects/sensepeek/pcbite-20,5.02542E-05
Imagine a movie that includes every day of the rest of your lifeâ¦,1 Second Everyday App,56959.398,https://www.kickstarter.com/projects/cesarkuriyama/1-second-everyday-app,9.02842E-05
Weighitz are miniature smart scales designed to weigh anything in the home.,Weighitz: Weigh Smarter,96015.898,https://www.kickstarter.com/projects/biophobe/weighitz-weigh-smarter,0.000152191
"Arrowhead, Saw, Knife, 10 wrench sizes, Pry tip, Flathead driver, Hammer Punch; Lifesaver.  Its all there.  Reserve yours today.",Sharktooth - 16-in-1 Tactical Utility Pendant,33276,https://www.kickstarter.com/projects/archwingllc/sharktooth-12-in-1-tactical-utility-pendant,5.27446E-05
"Creates music synchronized LED light shows in real-time.  Small enough to wear, powerful enough for a stage.",The Smartest Music Reactive LED Controller - ViVi,37013,https://www.kickstarter.com/projects/1777925564/vivi-music-led-controller-0,5.86679E-05
Professional Autolift retracting hot ends provide maximum print quality & performance.,Autolift Precision 3D Printer Hot Ends,19001,https://www.kickstarter.com/projects/dglass3d/autolift-precision-3d-printer-hot-ends,3.01178E-05
Add color & material capacity and reliability to your 3D Printer with our slimmer dual extruder that installs in the space of a single!,NEXT GENERATION 3D PRINTER EXTRUDERS: THE RUGGED-HPX LINE,24870,https://www.kickstarter.com/projects/dglass3d/next-generation-3d-printer-extruders-the-rugged-hp,3.94205E-05
"ONEmicro : The TRUE stereo wireless speaker, DECT technology break the limit of Bluetooth giving clean, pure and rich sound.","The Most Natural Audiophile Sound, big sound in small body",30184,https://www.kickstarter.com/projects/oneaudio/onemicro-the-worlds-smallest-audiophile-wireless-s,4.78435E-05
DECT Technology brings about an Audio Revolution. Our Wireless Speakers perform better than Wired Speakers.,ONEclassic: $4K DECT Wireless Speakers That Sound 200K Setup,61572.5,https://www.kickstarter.com/projects/oneaudio/oneclassic-4k-dect-wireless-speakers-that-sound-20,9.75963E-05
Supporting and helping LGBTQ women learn how to code.,The Edie Windsor Coding Scholarship Fund for LGBTQ women,107145,https://www.kickstarter.com/projects/lesbianswhotech/the-lesbians-who-techs-edie-windsor-coding-scholar,0.000169832
Meet the robot that helps every child learn coding and AI,Codey Rocky: Your new coding companion,149363,https://www.kickstarter.com/projects/makeblock/codey-rocky-your-new-coding-companion,0.00023675
Neuron Kits starting from $39. Discover our easy-to-use tools for STEM Education.,Makeblock Neuron: An Electronic Building Block Platform,367129.78,https://www.kickstarter.com/projects/makeblock/makeblock-neuron-an-electronic-building-blocks-pla,0.000581924
"The first modular drone that can be turned into a hovercraft, car, and more! It does stunts through drag-and-drop programming.",Airblock: The Modular and Programmable Starter Drone,829506,https://www.kickstarter.com/projects/makeblock/airblock-the-modular-and-programmable-starter-dron,0.001314819
"Codeybot, The Fully Customizable Robot, Teaches Coding, Dances, Plays Music, and Shoots Lasers",Codeybot: New Robot Who Teaches Coding,194634,https://www.kickstarter.com/projects/makeblock/codeybot-new-robot-who-teaches-coding,0.000308507
"ONE ROBOT PER KID. mBot is the easiest educational robot for kids to learn programming, Arduino and robotics.",mBot: $49 educational robot for each kid,285463.91,https://www.kickstarter.com/projects/makeblock/mbot-49-educational-robot-for-each-kid,0.000452478
"mDrawBot is a 4-in-1 drawing robot kit, it can be assembled into 4 different drawing robots: mScara, mCar, mSpider and mEggBot.",mDrawBot: 4-in-1 Drawing Robot,193937,https://www.kickstarter.com/projects/makeblock/mdrawbot-4-in-1-drawing-robot,0.000307402
"A Whole New Way to Get TV: Watch four live TV channels at once on your tablet, smartphone, or big screen TV!",4SeTVâ¢ - Watch 4 TV Channels on Any Screen At Once,57754,https://www.kickstarter.com/projects/4setv/4setvtm-watch-4-tv-channels-on-any-screen-at-once,9.15437E-05
"Now Carry ONE PC in your pocket Everywhere for Everything. Get rid of all Gaming Consoles, Desktop PCs, and IPTV Boxes.",Tango Super PC: Pocketable Gameable Officeable Windows PC,145195.5,https://www.kickstarter.com/projects/tiny/tango-super-pc-a-desktop-windows-pc-in-cell-phone,0.000230144
Our surroundings are dirty and dangerous. Kill Bacteria and Germs Anytime Anywhere in Seconds.,Cleanty: Worlds Smallest & Most Powerful UVC LED Sterilizer,80510,https://www.kickstarter.com/projects/740978067/cleanty-worlds-smallest-and-most-powerful-uvc-led,0.000127613
"What we cant see scares us more such as Bacteria, Germs & Contaminants. Create Bacteria Free environments within seconds with Cleanty",Kill Bacterias + Germs in seconds w/ Cleanty LED Sterilizer,25085,https://www.kickstarter.com/projects/740978067/keep-bacteria-off-in-seconds-with-cleanty-led-ster,3.97613E-05
The RoVa4D Full Color Blender is the Worlds first affordable full color 3D printer! It is easy to use and comes ready-to-print.,RoVa4D Full Color Blender 3D Printer,164688.72,https://www.kickstarter.com/projects/ordsolutions/rova4d-full-color-blender-3d-printer,0.000261042
"5 Color/Material 3D Printer w/ liquid cooling, all metal hot ends, aluminum frame, large build area, high torque motors, & steel gears",RoVa3D : The First 5 Material/Color Liquid Cooled 3D Printer,122811.85,https://www.kickstarter.com/projects/ordsolutions/rova3d-the-first-5-material-color-liquid-cooled-3d,0.000194664
"5 Color/Material 3D Printer with Liquid Cooling - the best quality, largest volume, fastest speed and best value for its footprint.",5 Color/Material 3D Filament Printer - WITH LIQUID COOLING!,112855.8,https://www.kickstarter.com/projects/ordsolutions/5-color-material-3d-filament-printer-made-in-canad,0.000178884
Macbook matching aluminum storage expansion for Macbook Air or Macbook Pro (or other ultrabook PCs). Add up to 128GB / 256GB / 384GB,microSSD - add up to 384GB extra storage to your Macbook,46765.512,https://www.kickstarter.com/projects/1063815615/microssd-add-up-to-384gb-extra-storage-to-your-mac,7.41263E-05
Any-deck compatibility. Swappable wheels. Seamless 4WD integration. Replaceable battery. Best Price.,IvoryBoard Mk II- The Most Versatile Electric Skateboard Yet,40790.234,https://www.kickstarter.com/projects/62720293/ivoryboard-mk-ii-the-most-versatile-electric-skate,6.46551E-05
The Superbook is a shell that turns your Android smartphone into a complete laptop. Get the freedom of using just one computer.,The Superbook: Turn your smartphone into a laptop for $99,2952508.5,https://www.kickstarter.com/projects/andromium/the-superbook-turn-your-smartphone-into-a-laptop-f,0.004679911
"Ion is a light show for your desk, dorm room, or living room.  It responds to music, connects to your phone, and brightens your day!",Ion: A Music Detecting Mood Light with Bluetooth Low Energy,74026,https://www.kickstarter.com/projects/lavallc/ion-a-music-detecting-mood-light-with-bluetooth-lo,0.000117336
"A high performance 3D printer of exceptional quality, to satisfy the requirements of the most demanding makers & designers.",DeltaTrix 3D Printer,32496.268,https://www.kickstarter.com/projects/1142241325/deltatrix-3d-printer,5.15086E-05
"Finally, a simple, easy to load system for processing 4x5 sheet film. Handles up to 4 sheets in only 16 oz (475ml) of solution!",SP-445: compact 4x5 film processing system.,69552,https://www.kickstarter.com/projects/1653453089/sp-445-compact-4x5-film-processing-system,0.000110244
"Qmote is an intuitive, single-button remote control which lets you perform actions on your phone, even when itâs out of reach.",Qmote: The Water-Resistant Internet Remote for Smartphones,219616.38,https://www.kickstarter.com/projects/myqblinks/qmote-the-water-resistant-internet-remote-for-smar,0.000348106
ANCHOR CABLE - Worlds first stainless steel magnetic CROSS DEVICE charging cable with USB type-C enabled and LIFETIME WARRANTY.,ANCHOR CABLE - Last cable you will ever need,274327.53,https://www.kickstarter.com/projects/711921138/anchor-cable-last-cable-you-will-ever-need-0,0.000434826
The Electron is an Arduino-like cellular development kit with a SIM card and affordable data plan from the creators of the Spark Core.,The Electron: Cellular dev kit with a global data plan,578478.31,https://www.kickstarter.com/projects/sparkdevices/spark-electron-cellular-dev-kit-with-a-simple-data,0.000916924
A tiny Wi-Fi development board. Arduino + Wi-Fi + ARM Cortex M3  + wireless programming + REST API = awesome.,Spark Core: Wi-Fi for Everything (Arduino Compatible),567968.44,https://www.kickstarter.com/projects/sparkdevices/spark-core-wi-fi-for-everything-arduino-compatible,0.000900266
Build Bluetooth LE devices for the Internet of Things with a REST API and Web IDE that run on coin cell batteries.,"Bluz: A cloud-connected, Bluetooth LE development kit",67542.422,https://www.kickstarter.com/projects/264813863/bluz-bluetooth-made-smarter,0.000107059
GoGlove is a wearable wireless remote to control your phone.  Music makes the moment and GoGlove helps you live it without distraction.,GoGlove: Life has a Soundtrack.  Control Yours.,45585,https://www.kickstarter.com/projects/264813863/goglove-life-has-a-soundtrack-control-yours,7.22551E-05
Keep losing things? Want to share & track belongings with friends? Locate bags/keys in an instant? Scheduled to ship in JUNE! #FIND,FIND V2.0 - Never lose anything! Share or track via App,47440,https://www.kickstarter.com/projects/sensegiz/find-v20-never-lose-anything-share-or-track-via-ap,7.51954E-05
"Stop fighting gravity! The Hitch Hiker provides smooth, uniform motions and precise control for fast, accurate photo composition.","Hitch Hiker: Lightweight, Balanced-Motion Tripod Head",18092,https://www.kickstarter.com/projects/398172523/hitch-hiker-lightweight-balanced-motion-tripod-hea,2.8677E-05
The OnBlink Amplifier DAC provides better sound from portable devices. Enjoy HI-FI sound from portable devices.,OnBlink Amplifier - RELAUNCH!,16224.572,https://www.kickstarter.com/projects/806452349/onblink-amplifier-relaunch,2.5717E-05
"Worldâs First Underwater Flashlight, Car Jump Starter and Power Bank - Charge your Cell, Charge your GoPro, Jump your Car","Underwater Flash Light, Car Jump Starter and Powerbank",63456,https://www.kickstarter.com/projects/1527026657/underwater-flash-light-car-jump-starter-and-powerb,0.000100582
"The Vis Tiger is the ultimate Go Anywhere, Jump Anywhere Power Bank utilizing the latest Colbolt B Lithium battery technology.",Vis Tiger the Next Generation Power Bank,38964,https://www.kickstarter.com/projects/1527026657/vis-tiger-the-next-generation-power-bank,6.17604E-05
Power Bank. Car battery Jump-Starter.  Flashlight. Emergency Tool. The Utility Power Bank.,VIS - Useful Power,62367,https://www.kickstarter.com/projects/1527026657/v-is-useful-power,9.88556E-05
Im BackÂ® - A Multi-System module which transforms into digital your old 35mm analog camera the 50s until the 90s,Make digital photos and videos with your old analog camera!,66525.297,https://www.kickstarter.com/projects/samellos/im-back-pro-low-cost-35mm-digital-back,0.000105447
Im Backâ¢ protects your Raspberry Pi and gives you the possibility to take photos with many analog cameras SLR or rangefinder.,The unique Raspberry Pi case and low cost 35mm digital back,7138.6929,https://www.kickstarter.com/projects/samellos/raspberry-pi-case-and-use-a-analog-cameras,1.13153E-05
"After the success of the P400, the first high precision foam cutting desktop machine, the PolyShaper team is back with a new product!",PolyShaper Oranje: High Precision Foam Cutting Machine,18512.732,https://www.kickstarter.com/projects/polyshaper/polyshaper-oranje-high-precision-foam-cutting-mach,2.93438E-05
An easy to use desktop foam cutter. Give vent to your creativity!,P400 - Desktop High Precision Foam Cutter,19918.596,https://www.kickstarter.com/projects/polyshaper/p400-desktop-high-precision-foam-cutter,3.15722E-05
"Phantom Air is the NEW benchmark for wireless earbuds. Tuneable, high quality sound and high battery life that recharges on the go.",Worlds First Tuneable Wireless Earbuds,167670.03,https://www.kickstarter.com/projects/157887895/worlds-first-tuneable-wireless-earbuds,0.000265768
True high-end sports in-ear headphones + Wireless in-ear headphones +  Nano coated to protect from water damage.,High end in-ear headphones & wireless in-ear headphones,105155.95,https://www.kickstarter.com/projects/157887895/high-end-in-ear-headphones-and-wireless-in-ear-hea,0.000166679
Hi-end in-ear monitors for the average consumer. Built to audiophile standards using the only the finest materials. Engineered for you!,TRINITY Audio Engineering - High end in-ear headphones,158756.08,https://www.kickstarter.com/projects/157887895/trinity-audio-engineering-audiophile-grade-in-ear,0.000251638
"The MicroSlice is a Build-It-Yourself kit, uses Open Source Software, and can be easily assembled at home by just about anyone.",The MicroSlice | A Mini Arduino Laser Cutter & Engraver.,157298.58,https://www.kickstarter.com/projects/1008225922/the-microslice-a-mini-arduino-laser-cutter-and-eng,0.000249328
WORLDS FIRST portable USB stick designed DAC with DSD256 native and DoP streaming and with OLED information display.,Space Key - ESS Sabre32 DSD/DXD USB DAC,50323.25,https://www.kickstarter.com/projects/magicpixel/space-key-ess-sabre32-dsd-dxd-usb-dac,7.97655E-05
Audiophile DAC for all lovers of quality music!,Space Plus - ESS Sabre32 DSD/DXD asynchronous USB DAC,26709.783,https://www.kickstarter.com/projects/magicpixel/space-plus-ess-sabre32-dsd-dxd-asynchronous-usb-da,4.23367E-05
"The Worlds best variable ND filters,  the Aurora PowerXND-II 128 covers 1 to 7 stops and PowerXND-II 2000 covers 5 up to 11 stops.",PowerXND Mark II - The Best Variable ND Filters 1 - 11 Stops,75186,https://www.kickstarter.com/projects/aurora-aperture/powerxnd-mark-ii-the-best-variable-nd-filters-1-11,0.000119175
The Aurora PowerGXND is an hard transition graduated neutral density (GND) filter with continuous range up to 5 stops.,PowerGXND - Worlds First Variable GND Filter,38733,https://www.kickstarter.com/projects/aurora-aperture/powergxnd-worlds-first-variable-gnd-filter,6.13942E-05
"ND filters of 6, 12, and 16 stops with formats of circular (37-95mm), 100x100mm, Canon EF 11-24 F4L rear adapter, and Nikon 14-24/2.8.",Aurora PowerND: 6/12/16 Stop High Quality ND Filters,37749,https://www.kickstarter.com/projects/aurora-aperture/aurora-powernd-6-12-16-stops-high-quality-nd-filte,5.98345E-05
PowerXND 2000 is the most powerful variable neutral density filter with up to 11 stops (ND 2000) of light stopping power.,PowerXND 2000: Variable ND Filter with Up To 11 Stops,43171,https://www.kickstarter.com/projects/aurora-aperture/powerxnd-2000-variable-nd-filter-with-up-to-11-sto,6.84287E-05
"Never have your phone die on you again! With a 4,000 mAh battery bank built into our wallet, it is the perfect everyday carry solution.",Phone Charging Wallet: 2 Full Recharges + Premium Leather,21321,https://www.kickstarter.com/projects/voltnow/phone-charging-wallet-2-full-recharges-premium-lea,3.37951E-05
kGoal is an interactive training system for pelvic floor exercise.,kGoal Smart Kegel Trainer,266917.25,https://www.kickstarter.com/projects/892018590/kgoal-smart-kegel-trainer,0.000423081
"The Creek Wi-Fi Clock  features Home Automation & Securityï¼Smart Alarm, Baby Monitor, 2X fast charger ,Location Tracking and more.","Creek: Smart Home Hub,Smart Clock, Wi-Fi Intercom and more.",40167,https://www.kickstarter.com/projects/1805278890/creek-smart-home-hubsmart-clock-wi-fi-interecom-an,6.36672E-05
"New hot knife, needle, and scooper attachments to remove 3D Print defects! Recharge from a USB port! Replaceable tips. Easy-to-use!",Cordless 3D Print Finishing Tool,17887,https://www.kickstarter.com/projects/249225636/cordless-3d-print-finishing-tool,2.8352E-05
"Cordless and melts Lead-Free Solder! Lasts hours and recharges from a USB port! Open Source Hardware, replaceable tips, easy-to-use!",Solderdoodle Pro: 700ÂºF USB Rechargeable Soldering Iron,22565,https://www.kickstarter.com/projects/249225636/solderdoodle-pro-700of-usb-rechargeable-soldering,3.57669E-05
"The revolutionary air-free, USB powered, solder paste, adhesive, grease dispenser. For SMT PCB prototyping and assembly, DIY and Crafts",I-EXTRUDER smart Solder Paste and Fluids dispenser for PCBs,42999.945,https://www.kickstarter.com/projects/2129383335/i-extruder-smart-solder-paste-and-fluids-dispenser,6.81576E-05
The innovative and customizable headphone that adjusts to your unique hearing profile and has more features that define your lifestyle.,B&B PURE: customizable headphones that adjust to you,879087,https://www.kickstarter.com/projects/1819116160/pure-customizable-headphones-that-adjust-to-your-h,0.001393408
BB AIR - We set our focus on SOUND quality and some NEW FUNCTIONS such as the smart ON/OFF function.,BB AIR: SMART HEADPHONE - KNOWS WHEN TO PAUSE.,68668.422,https://www.kickstarter.com/projects/1819116160/bb-air-enjoy-music-the-way-you-want,0.000108844
EnerGenie LED bulb produces awesome 135 lumens per watt. It outperforms the traditional LED bulbs with at least 40%!,EnerGenie LED - worlds most efficient longlife LED bulb,10429.641,https://www.kickstarter.com/projects/gembird/energenie-led-worlds-most-efficient-longlife-led-b,1.65316E-05
"Livera aims to bring low cost machine vision features to let more people DIY their own robot, spoting and collecting more fun in life",Hicat.livera - Start making your first machine vision robot,56051,https://www.kickstarter.com/projects/945994322/hicatlivera-start-making-your-first-machine-vision,8.88444E-05
"Tiny programmable development board with Bluetooth, heart rate (PPG), galvanic skin response (GSR), and motion sensors (ACC + GYRO).","HR + GSR + MOTION Dev Board for Health, and Fitness Products",22485,https://www.kickstarter.com/projects/guardyen/hr-gsr-motion-dev-board-for-health-and-fitness-pro,3.56401E-05
"Temp, Light, and 10 axis of Motion sensing (gyro+mag+baro) for Sports, Wearables, and Education; this is the most advanced BLE SENSOR.",Tiny Bluetooth Sensors so you can MAKE and CONNECT Stuff,53432,https://www.kickstarter.com/projects/guardyen/tiny-bluetooth-sensors-so-you-can-make-and-connect,8.46931E-05
MetaWear is a highly integrated Bluetooth Sensor module that can power solutions the size of a button and runs on a Coin cell battery.,Tiny Programmable BLE Sensors that wont break your budget!,85977,https://www.kickstarter.com/projects/guardyen/tiny-programmable-ble-sensors-that-wont-break-your,0.000136279
Build your product with this Tiny Wireless Low-Power Wearable Sensor Platform that you program and control with your Smartphone.,MetaWear: Bluetooth Sensors w/ Temp + Pressure + Acc + Gyro,50622,https://www.kickstarter.com/projects/guardyen/metawear-bluetooth-sensors-w-temp-pressure-acc-gyr,8.0239E-05
A tiny ARM+Bluetooth LE Platform for developing Wearable products (and more) that are certified and ready to ship to customers.,MetaWear: Production Ready Wearables in 30 Minutes or Less!,115067.72,https://www.kickstarter.com/projects/guardyen/metawear-production-ready-wearables-in-30-minutes,0.00018239
Join the first crowdsourced mission to explore a destination of your choice in the far reaches of space. @GoBluePlasma,CAT: Launch a Water-Propelled Satellite into Deep Space,96799.5,https://www.kickstarter.com/projects/longmier/cat-launch-a-water-propelled-satellite-into-deep-s,0.000153433
"You dont need to spend hours at the gym || Get your most effective workout ever, in only 20 minutes.",INTRVL BAND: 20 Minute Life-Changing Workouts,17012,https://www.kickstarter.com/projects/52572011/intrvl-band-20-minute-life-changing-workouts,2.69651E-05
"KOBRA, the Ultimate Flash Modifier. Paint with light, not spray.A lightweight Speedlight Flash Modifier/Diffuser with a built-in r",KOBRA Flash Modifier,91355,https://www.kickstarter.com/projects/redtuskllc/kobra-flash-modifier,0.000144803
Grant your smartphone access to the third dimension.,PhoneDrone Ethos - A whole new dimension for your smartphone,325952,https://www.kickstarter.com/projects/137596013/phonedrone-ethos-a-whole-new-dimension-for-your-sm,0.000516654
The X PlusOne is a revolutionary hybrid drone that combines the ability for both stabilized hover and remarkably fast forward flight.,X PlusOne: Your Ultimate Hover + Speed Aerial Camera Drone,143400.75,https://www.kickstarter.com/projects/137596013/x-plusone-your-ultimate-hover-speed-aerial-camera,0.000227299
Never miss a moment with Cleep: the 13mp Camera you wear on your wrist.,Cleep - The Worlds First Wearable Wrist Camera,35682.789,https://www.kickstarter.com/projects/2070726376/cleep-the-worlds-first-wearable-wrist-camera,5.65595E-05
"Fast on the road and in difficult terrain, agile in the air - Go beyond the limits!",B the flying car,183919.34,https://www.kickstarter.com/projects/2017062404/b-go-beyond,0.000291524
"RightPSI is a tire cap that shows when your tires are underinflated, saving you money, keeping you safe, and helping the environment.",RightPSI: Tire Pressure At A Glance,70212.539,https://www.kickstarter.com/projects/rightpsi/rightpsi-tire-pressure-at-a-glance,0.000111291
"This classic-looking lantern uses the heat of your wood stove to light up your room, and charge your smartphone or tablet.",The Stove Lite,55017,https://www.kickstarter.com/projects/2125893781/the-stove-lite,8.72054E-05
A WiFi enabled device with interchangeable sensors and a mobile app.,Knut: Stay Connected,55421,https://www.kickstarter.com/projects/52038469/knut-stay-connected,8.78458E-05
Turn a $249 Dell Venue 8 Pro Tablet into a fully powered multiple-monitor workstation.,Plugable Pro8 Docking Station with Charging for Venue 8 Pro,29831,https://www.kickstarter.com/projects/plugable/plugable-pro8-docking-station-with-charging-for-ve,4.7284E-05
We are bringing words of inspiration into your daily lives and changing the way you look at time.,Quotes Watch - The Art of Words,30934.365,https://www.kickstarter.com/projects/1540240985/quotes-watch-the-art-of-words,4.90329E-05
Calendar Watch combines iconic watch design with your favorite digital calendar,Calendar Watch,170834.53,https://www.kickstarter.com/projects/1540240985/calendar-watch,0.000270783
Magnic Light iC: The intelligent successor of the revolutionary Magnic Light dynamo- with micro-controlled steady light & extra energy,Magnic Light iC - Intelligent Contactless Bicycle Dynamo,231788.39,https://www.kickstarter.com/projects/dynamodirk/magnic-light-ic-intelligent-contactless-bicycle-dy,0.000367399
"The first compact contactless bicycle dynamo. Maximal light with minimal effort. No friction, no batteries, no cables. Light & Cool!",Magnic Light: Get New Energy!,76340,https://www.kickstarter.com/projects/dynamodirk/magnic-light-get-new-energy,0.000121004
A desktop 3D printer you can build in a couple hours.  Print plastic parts you design or download - even parts for another printer.,Printrbot: Your First 3D Printer,830827.5,https://www.kickstarter.com/projects/printrbot/printrbot-your-first-3d-printer,0.001316914
